AID,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,activity_added,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,IC50 (mm),Selectivity,Inhibition (%),Ki (mm),Kd (mm),Activity (%),Standard Units,Activity Comment,target_name,Data Validity Comment,pKd_min,pKd_max,pIC50_min,pIC50_max,Type,Action,Reference (PubMed ID),IC50,Target Accession(s),Ligand,Target,IC50 Qualifier,Enzyme Activity [1],Enzyme Activity [2],Average Enzyme Activity,Panel ID,Panel Name,Panel Target,%Inhibition,High Concentration (5 x IC50),Low Concentration (IC50 / 2),Qualifier,% Degradation,Kd Qualifier,Kd,qualifier,pKi,Activity Qualifier,EC50 Qualifier,EC50
625186,103248360,1548943,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,103249489,1548953,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,Ki,,,0.0,0.0,0.0,,0.0,0.0,,Note: corresponding IC50 reported as Active,erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,103215995,1549008,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,103616777,1549041,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,103245600,1549120,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686974,96079538,1565171,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,2.0,Assay 2: AKT Degradation,AAH00479.1,,64.5,6.5,<,10.0,,,,,,,
493040,103905585,1568886,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
686974,96079542,1572025,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,2.0,Assay 2: AKT Degradation,AAH00479.1,,114.0,11.4,<,10.0,,,,,,,
1117579,242615051,1637521,Inactive,,unknown,,Inhibition,,,0.0,0.0,,0.0,0.0,0.0,,Not Active,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117579,242615053,1637524,Inactive,,unknown,,Inhibition,,,0.0,0.0,,0.0,0.0,0.0,,Not Active,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686974,115001717,1872661,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,Assay 1: Her2 Degradation,AAO18082.1,,44.5,4.5,<,10.0,,,,,,,
493040,103904867,1924413,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,6.0,CSF1R,1436,,,,,,,,<,4.0,,,
1190998,312377557,1979873,Unspecified,,unknown,,Inhibition,=,67.04,0.0,0.0,67.04,0.0,0.0,0.0,%,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905141,2044508,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905270,2213120,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103904665,2305717,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103904630,2307066,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,59.0,CDC2L6,23097,,,,,,,,<,4.0,,,
81574,103294555,2358462,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,100.0,IC50,>,100000.0,100.0,0.0,0.0,0.0,0.0,0.0,nM,,erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81574,103294573,2365265,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,100.0,IC50,>,100000.0,100.0,0.0,0.0,0.0,0.0,0.0,nM,,erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81574,103294840,2379240,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,100.0,IC50,>,100000.0,100.0,0.0,0.0,0.0,0.0,0.0,nM,,erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68095,103243649,2385464,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,17.0,IC50,=,17000.0,17.0,0.0,0.0,0.0,0.0,0.0,nM,,erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81574,103295341,2396126,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,10.0,IC50,>,10000.0,10.0,0.0,0.0,0.0,0.0,0.0,nM,,erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613155,134438307,2409198,Unspecified,,unknown,,Inhibition,=,2.0,0.0,0.0,2.0,0.0,0.0,0.0,%,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,103197669,2723601,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,103216085,2723949,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,103707689,2724385,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725963,164134472,2725645,Unspecified,,unknown,,Ratio IC50,=,9.55,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905360,2727417,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103904924,2727469,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
625186,164141688,2733335,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,103170100,2733526,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,Ki,,,0.0,0.0,0.0,,0.0,0.0,,Note: corresponding IC50 reported as Active,erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905409,2744272,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
260443,103479321,2752461,Unspecified,,unknown,,Inhibition,=,100.0,0.0,0.0,100.0,0.0,0.0,0.0,%,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905376,2765796,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,4.7,,,
613155,134453776,2787267,Unspecified,,unknown,,Inhibition,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,%,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103904449,2797246,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.8,,,
493040,103904448,2797247,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905561,2801756,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.4,,,
725963,164137328,2802451,Unspecified,,unknown,,Ratio IC50,=,1.52,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613155,103254861,2813558,Unspecified,,unknown,,Inhibition,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,%,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905102,2813676,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905380,2818965,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905205,2831603,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905375,2850534,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103904926,2858224,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,7.0,CSNK1A1,1452,,,,,,,,<,5.2,,,
1982,48409448,2858522,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,AAK1 Inhibition Activity,NP_055726.3,100.0,,,,,,,,,,,
493040,103905618,2858816,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,7.0,CSNK1A1,1452,,,,,,,,<,5.2,,,
266440,103488426,2861706,Inactive,,unknown,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905054,2866301,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.4,,,
266440,103488504,2867228,Inactive,,unknown,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905299,2868501,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905206,2868675,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905362,2876406,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.4,,,
266440,103488821,2883337,Unspecified,,unknown,61.0,IC50,=,61000.0,61.0,0.0,0.0,0.0,0.0,0.0,nM,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,494429426,3000261,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,103516887,3000540,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699945,103389515,3001118,Unspecified,,unknown,,Inhibition,=,84.66,0.0,0.0,84.66,0.0,0.0,0.0,%,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,103770662,3007855,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,50100091,3025986,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,3.0,AURKA Inhibition Activity,NP_003591.2,,,,,,,7.4,,,,,
625186,124963552,3033538,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,494428864,3033924,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905683,3038489,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
1433,50100108,3038522,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,26.0,FLT1 Inhibition Activity,NP_002010.2,,,,,,,3.1,,,,,
1433,50100122,3038525,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,56.0,PDGFRB Inhibition Activity,NP_002600.1,,,,,,,8.4,,,,,
1433,50100097,3062316,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,26.0,FLT1 Inhibition Activity,NP_002010.2,,,,,,,5.0,,,,,
493040,103905527,3071991,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,3.0,CDK9,1025,,,,,,,,<,4.2,,,
1433,50100123,3081361,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,49.0,MET Inhibition Activity,NP_000236.2,,,,,,,5.7,,,,,
625186,123100235,3085092,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905539,3086685,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.4,,,
493040,103905670,3086686,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,2.0,CDK8,1024,,,,,,,,<,5.4,,,
493040,103904795,3089072,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103904793,3099034,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103904959,3104466,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,101.0,IRAK4,51135,,,,,,,,<,5.0,,,
493040,103905506,3107492,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,22.0,KDR,3791,,,,,,,,<,5.3,,,
493040,103905483,3109350,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,5.0,CLK2,1196,,,,,,,,<,5.1,,,
493040,103905459,3128424,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905140,3133620,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905103,3155438,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905319,3270866,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
651424,103577836,3323623,Unspecified,,unknown,,Inhibition,=,0.1,0.0,0.0,0.1,0.0,0.0,0.0,%,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905615,3335325,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,5.0,CLK2,1196,,,,,,,,<,5.4,,,
325576,103567618,3385203,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,10.0,IC50,>=,10000.0,10.0,0.0,0.0,0.0,0.0,0.0,nM,,erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905522,3385348,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,53.0,STK6,6790,,,,,,,,<,5.7,,,
493040,103905447,3392643,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,3.0,CDK9,1025,,,,,,,,<,4.2,,,
266440,103488503,3417197,Unspecified,,unknown,18.0,IC50,=,18000.0,18.0,0.0,0.0,0.0,0.0,0.0,nM,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905318,3449643,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.8,,,
493040,103905369,3453237,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905100,3453573,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905303,3653771,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905110,3661799,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,5.0,CLK2,1196,,,,,,,,<,5.4,,,
493040,103905628,3662552,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
686974,115001718,3781338,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,2.0,Assay 2: AKT Degradation,AAH00479.1,,37.5,3.8,<,10.0,,,,,,,
651424,134449559,3805075,Unspecified,,unknown,,Inhibition,=,1.75,0.0,0.0,1.75,0.0,0.0,0.0,%,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103904452,3810484,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
686974,115001719,3945091,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,2.0,Assay 2: AKT Degradation,AAH00479.1,,9.0,0.9,<,10.0,,,,,,,
493040,103905509,4121107,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905302,4130632,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
625186,123100913,4284720,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,IC50,,,,0.0,0.0,0.0,0.0,0.0,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905204,4306353,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905269,4323109,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
244158,103465297,4369497,Unspecified,,unknown,10.0,Selectivity,>,10.0,0.0,10.0,0.0,0.0,0.0,0.0,uM,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905320,4458892,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
1190998,312377554,4464708,Unspecified,,unknown,,Inhibition,=,73.14,0.0,0.0,73.14,0.0,0.0,0.0,%,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905214,4475481,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.4,,,
1433,50100116,4521392,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,155.0,RIPK2 Inhibition Activity,NP_003812.1,,,,,,,3.4,,,,,
493040,103905207,4589745,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.4,,,
493040,103905087,4714238,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,5.0,CLK2,1196,,,,,,,,<,5.4,,,
493040,103904809,4982682,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
686974,85267043,4988879,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,Assay 1: Her2 Degradation,AAO18082.1,,246.0,24.6,<,10.0,,,,,,,
493040,103905621,5005498,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.4,,,
493040,103905271,5018815,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
1794079,103277752,5025739,Inactive,,unknown,,% Control,,78.0,0.0,0.0,0.0,0.0,0.0,0.0,%,Not Active,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905142,5031818,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905006,5057999,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
305799,103545041,5076757,Unspecified,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,50.0,IC50,>,50000.0,50.0,0.0,0.0,0.0,0.0,0.0,nM,,erbB-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103904747,5081913,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,5.1,,,
493040,103905118,5111160,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.4,,,
392552,103651498,5147149,Unspecified,,unknown,,Inhibition,<,30.0,0.0,0.0,30.0,0.0,0.0,0.0,%,,need to check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493040,103905179,5181561,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,1.0,CDK7,1022,,,,,,,,<,5.4,,,
493040,103905491,5207138,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,4.0,CHEK1,1111,,,,,,,,<,4.7,,,
