AID,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,activity_added,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,IC50 (mm),Selectivity,Inhibition (%),Ki (mm),Kd (mm),Activity (%),Standard Units,Activity Comment,target_name,Data Validity Comment,pKd_min,pKd_max,pIC50_min,pIC50_max,Type,Action,Reference (PubMed ID),IC50,Target Accession(s),Ligand,Target,IC50 Qualifier,Enzyme Activity [1],Enzyme Activity [2],Average Enzyme Activity,Panel ID,Panel Name,Panel Target,%Inhibition,High Concentration (5 x IC50),Low Concentration (IC50 / 2),Qualifier,% Degradation,Kd Qualifier,Kd,qualifier,pKi,Activity Qualifier,EC50 Qualifier,EC50
1801874,164038916,24821881,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",1.536,IC50,,,1.536,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,1536.0,P04626,BDBM97672,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
493040,103904884,24858859,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904890,24858860,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904888,24859013,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904895,24859161,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904887,24859296,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904289,24894081,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904288,24894620,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103905117,24906268,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103905061,24952850,Active,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,,6.2,,,
493040,103905064,24952851,Active,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,,6.0,,,
493040,103905062,24952854,Active,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,,6.4,,,
493040,103905586,24995524,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103905570,25002232,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904773,25016360,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103905546,25032704,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
1806610,471698515,25127385,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.0049,IC50,,,0.0049,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,4.9,P04626,BDBM557852,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,
1806610,471698515,25127385,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.0095,IC50,,,0.0095,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,9.5,P04626,BDBM557852,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,
1806610,471698515,25127385,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.012,IC50,,,0.012,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,12.0,P04626,BDBM557852,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,
1798142,433935512,25127713,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.0008,IC50,,,0.0008,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,0.8,P04626,BDBM50468247,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,
1806610,471698527,25128361,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.024,IC50,,,0.024,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,24.0,P04626,BDBM557865,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,
1806610,471698527,25128361,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.0065,IC50,,,0.0065,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,6.5,P04626,BDBM557865,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,
1806610,471698527,25128361,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.011,IC50,,,0.011,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,11.0,P04626,BDBM557865,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,
493040,103904471,25164469,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904547,25164470,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904519,25164472,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904525,25164675,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904511,25164676,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904543,25164677,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904512,25164882,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904517,25164884,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904526,25165085,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904482,25165277,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904550,25165481,Active,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,,6.6,,,
493040,103904508,25165861,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904530,25166655,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904546,25166868,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904509,25167072,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904510,25167074,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904520,25167075,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904545,25167078,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904528,25167280,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103905547,25190453,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103905144,25205759,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904955,25205762,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904952,25206387,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
1798858,57560473,25218685,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.18600000000000005,IC50,,,0.18600000000000005,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,186.0,P04626,BDBM27961,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798858,57560474,25218686,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.25,IC50,,,0.25,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,250.0,P04626,BDBM27962,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798858,57560476,25218687,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.053,IC50,,,0.053,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,53.0,P04626,BDBM27964,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798858,57560477,25218688,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.044,IC50,,,0.044,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,44.0,P04626,BDBM27965,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798858,57560478,25218689,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.059,IC50,,,0.059,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,59.0,P04626,BDBM27966,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798858,57560479,25218690,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.27,IC50,,,0.27,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,270.0,P04626,BDBM27967,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798858,57560480,25218691,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.017,IC50,,,0.017,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,17.0,P04626,BDBM27968,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798858,57560481,25218692,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.054000000000000006,IC50,,,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,54.0,P04626,BDBM27969,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798858,57560482,25218693,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.013,IC50,,,0.013,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,13.0,P04626,BDBM27970,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798859,57560484,25218694,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.027000000000000003,IC50,,,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,27.0,P04626,BDBM27972,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798859,57560487,25218695,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.019,IC50,,,0.019,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,19.0,P04626,BDBM27975,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798859,57560488,25218696,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.044,IC50,,,0.044,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,44.0,P04626,BDBM27976,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798859,57560489,25218697,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.054000000000000006,IC50,,,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,54.0,P04626,BDBM27977,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
493040,103905428,25263111,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
1798897,58097678,25263246,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.03,IC50,,,0.03,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,30.0,P04626,BDBM28490,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097679,25263247,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.06,IC50,,,0.06,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,60.0,P04626,BDBM28491,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097680,25263248,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.45,IC50,,,0.45,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,450.0,P04626,BDBM28492,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097681,25263249,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.26,IC50,,,0.26,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,260.0,P04626,BDBM28493,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097682,25263250,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.06,IC50,,,0.06,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,60.0,P04626,BDBM28494,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097683,25263251,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.37,IC50,,,0.37,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,370.0,P04626,BDBM28495,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097684,25263252,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.18,IC50,,,0.18,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,180.0,P04626,BDBM28496,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097685,25263253,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.087,IC50,,,0.087,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,87.0,P04626,BDBM28497,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097686,25263254,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.06,IC50,,,0.06,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,60.0,P04626,BDBM28498,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097687,25263255,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.22,IC50,,,0.22,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,220.0,P04626,BDBM28499,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097688,25263256,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.8,IC50,,,0.8,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,800.0,P04626,BDBM28500,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097689,25263257,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.05,IC50,,,0.05,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,50.0,P04626,BDBM28501,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097690,25263258,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.03,IC50,,,0.03,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,30.0,P04626,BDBM28502,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097691,25263259,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.035,IC50,,,0.035,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,35.0,P04626,BDBM28503,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097692,25263260,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.13,IC50,,,0.13,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,130.0,P04626,BDBM28504,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097693,25263261,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.085,IC50,,,0.085,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,85.0,P04626,BDBM28505,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097694,25263262,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.12,IC50,,,0.12,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,120.0,P04626,BDBM28506,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097695,25263263,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.06,IC50,,,0.06,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,60.0,P04626,BDBM28507,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097696,25263264,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",2.66,IC50,,,2.66,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,2660.0,P04626,BDBM28508,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097697,25263265,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.18,IC50,,,0.18,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,180.0,P04626,BDBM28509,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798897,58097698,25263266,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.21,IC50,,,0.21,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,210.0,P04626,BDBM28510,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097699,25263267,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.016,IC50,,,0.016,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,16.0,P04626,BDBM28511,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097700,25263268,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.02,IC50,,,0.02,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,20.0,P04626,BDBM28512,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097704,25263269,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.032,IC50,,,0.032,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,32.0,P04626,BDBM28516,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097705,25263270,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.032,IC50,,,0.032,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,32.0,P04626,BDBM28517,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097706,25263271,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.02,IC50,,,0.02,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,20.0,P04626,BDBM28518,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097707,25263272,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.032,IC50,,,0.032,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,32.0,P04626,BDBM28519,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097708,25263273,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.032,IC50,,,0.032,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,32.0,P04626,BDBM28520,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097709,25263274,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.04,IC50,,,0.04,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,40.0,P04626,BDBM28521,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097710,25263275,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.032,IC50,,,0.032,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,32.0,P04626,BDBM28522,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097711,25263276,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.063,IC50,,,0.063,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,63.0,P04626,BDBM28523,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097712,25263277,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.063,IC50,,,0.063,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,63.0,P04626,BDBM28524,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097713,25263278,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.04,IC50,,,0.04,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,40.0,P04626,BDBM28525,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097714,25263279,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.02,IC50,,,0.02,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,20.0,P04626,BDBM28526,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097715,25263280,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.063,IC50,,,0.063,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,63.0,P04626,BDBM28527,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
1798900,58097716,25263281,Active,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",0.063,IC50,,,0.063,0.0,0.0,0.0,0.0,0.0,,,check,,,,,,,,,63.0,P04626,BDBM28528,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,
493040,103905296,44186884,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
493040,103904564,44237411,Inactive,,unknown,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,need to check,,,,,,,,,,,,,,,,,70.0,ERBB2,2064,,,,,,,,<,5.8,,,
